tpep_pickup_datetime,PULocationID,trip_distance,fare_amount
2023-02-10 13:21:03,238,1.36,9.3
2023-02-26 03:04:58,186,0.5,5.1
2023-02-07 10:03:57,162,1.32,11.4
2023-02-04 22:57:18,249,5.4,24.7
2023-02-25 15:14:25,229,1.8,14.9
2023-02-26 11:34:49,262,0.8,6.5
2023-02-06 06:43:30,107,0.6,5.8
2023-02-11 22:12:30,236,1.0,9.3
2023-02-08 13:01:40,186,1.0,9.3
2023-02-04 13:20:16,186,2.15,17.7
2023-02-01 17:59:36,238,1.19,7.2
2023-02-12 10:54:17,261,2.3,12.1
2023-02-03 21:14:54,140,0.69,6.5
2023-02-09 17:08:50,143,1.3,12.1
2023-02-26 02:13:29,148,2.61,19.45
2023-02-16 19:36:04,186,1.35,9.3
2023-02-15 21:51:24,43,3.04,17.0
2023-02-24 22:23:36,107,5.1,24.0
2023-02-15 21:01:48,161,2.68,13.5
2023-02-22 13:30:57,239,3.21,22.6
2023-02-22 12:57:22,138,8.6,34.5
2023-02-07 20:43:29,161,1.6,9.3
2023-02-04 23:13:12,230,1.77,11.4
2023-02-06 12:09:08,141,0.62,6.5
2023-02-19 22:55:21,79,1.1,8.6
2023-02-24 17:51:14,141,1.04,6.5
2023-02-10 18:15:15,238,5.83,36.6
2023-02-26 15:46:20,233,1.6,9.3
2023-02-11 16:08:58,43,6.31,39.4
2023-02-28 12:03:32,237,1.11,10.0
2023-02-01 18:15:39,142,1.43,10.7
2023-02-03 12:14:32,114,0.8,8.6
2023-02-10 22:31:19,88,4.99,24.7
2023-02-03 18:02:01,249,1.66,13.5
2023-02-17 16:09:27,113,1.89,14.9
2023-02-22 11:50:39,141,2.69,19.8
2023-02-03 21:32:43,142,8.21,40.1
2023-02-04 23:49:28,186,11.45,49.2
2023-02-27 08:10:51,186,1.3,9.3
2023-02-28 15:16:12,142,1.7,12.8
2023-02-10 23:40:23,186,1.18,8.6
2023-02-02 17:43:37,237,2.07,12.8
2023-02-24 09:16:16,100,1.52,13.5
2023-02-25 14:25:48,48,17.53,70.0
2023-02-17 21:30:10,138,11.0,47.1
2023-02-03 08:36:13,237,2.13,15.6
2023-02-25 02:00:48,79,0.94,9.3
2023-02-02 10:35:15,246,1.23,9.3
2023-02-08 17:58:31,229,0.46,4.4
2023-02-12 16:42:37,114,3.0,16.3
2023-02-15 20:50:46,132,18.47,70.0
2023-02-15 22:07:51,230,0.0,70.0
2023-02-13 23:55:16,138,10.09,41.5
2023-02-25 11:19:16,237,1.1,8.6
2023-02-02 16:38:19,164,9.52,51.3
2023-02-17 18:37:05,230,1.4,10.0
2023-02-02 20:55:20,230,0.67,6.5
2023-02-21 09:25:11,264,1.9,14.9
2023-02-10 14:07:58,163,2.49,18.4
2023-02-27 08:41:00,170,1.14,8.6
2023-02-14 20:35:53,141,1.09,10.0
2023-02-01 10:33:12,231,0.59,7.9
2023-02-24 17:16:06,100,2.43,14.9
2023-02-09 11:44:05,140,2.68,17.7
2023-02-10 00:14:46,113,1.19,10.0
2023-02-11 18:25:08,162,0.7,8.6
2023-02-28 22:35:48,230,14.65,59.0
2023-02-07 07:54:36,162,2.1,16.3
2023-02-24 01:17:43,229,11.9,36.58
2023-02-23 22:47:56,141,1.53,11.4
2023-02-09 15:05:30,141,1.48,13.5
2023-02-25 15:50:53,132,19.13,77.9
2023-02-23 15:28:44,142,18.1,91.6
2023-02-14 20:06:15,132,17.13,70.0
2023-02-01 10:53:23,137,0.84,9.3
2023-02-26 00:15:24,256,4.36,27.5
2023-02-08 16:38:08,161,1.85,14.9
2023-02-25 10:47:18,262,1.36,9.3
2023-02-01 21:26:45,138,8.89,38.7
2023-02-22 21:46:34,163,1.6,11.4
2023-02-14 09:40:40,138,10.9,45.7
2023-02-10 16:19:46,246,0.0,-70.0
2023-02-21 14:10:41,68,1.36,13.5
2023-02-01 10:43:27,249,1.24,19.1
2023-02-21 04:59:36,100,17.17,84.6
2023-02-08 18:20:32,161,0.94,10.0
2023-02-03 17:17:42,236,0.22,4.4
2023-02-24 16:08:33,234,1.9,16.3
2023-02-03 10:59:01,79,0.48,4.4
2023-02-14 13:53:59,236,8.98,38.7
2023-02-18 16:42:05,48,0.88,7.9
2023-02-19 11:56:29,163,1.3,8.6
2023-02-15 19:10:47,234,0.83,6.5
2023-02-14 05:10:20,235,19.7,73.5
2023-02-09 20:06:26,186,3.25,21.2
2023-02-26 15:46:42,125,1.89,10.7
2023-02-01 21:07:30,162,2.49,13.3
2023-02-01 10:26:50,237,1.17,12.1
2023-02-16 17:35:21,236,3.21,21.2
2023-02-14 10:14:03,143,1.52,9.3
2023-02-23 17:08:13,237,3.85,24.7
2023-02-11 01:17:37,148,0.89,7.2
2023-02-22 09:14:38,249,0.3,3.7
2023-02-26 23:28:56,107,2.41,12.1
2023-02-24 17:38:20,246,1.8,15.6
2023-02-08 02:12:04,48,1.9,12.8
2023-02-24 13:59:40,161,0.5,6.5
2023-02-10 11:53:42,170,4.59,29.6
2023-02-05 02:04:27,148,8.38,38.0
2023-02-04 16:01:20,170,1.42,12.1
2023-02-14 10:24:30,239,2.32,15.6
2023-02-21 18:08:06,230,1.83,11.4
2023-02-05 17:52:39,163,1.68,12.1
2023-02-02 20:41:08,164,1.9,17.0
2023-02-11 14:18:53,161,1.2,9.3
2023-02-12 13:49:42,138,10.8,49.2
2023-02-04 17:35:58,263,1.32,9.3
2023-02-22 11:55:24,237,1.0,7.9
2023-02-20 21:12:28,28,7.76,51.0
2023-02-18 14:33:23,141,0.6,7.2
2023-02-23 16:23:51,74,2.34,19.8
2023-02-04 10:33:21,230,7.2,41.5
2023-02-24 23:13:10,79,9.45,39.22
2023-02-10 23:18:49,163,0.8,6.5
2023-02-02 21:49:36,137,6.04,26.8
2023-02-22 13:53:45,107,3.3,21.9
2023-02-10 17:01:26,236,0.6,7.2
2023-02-01 08:03:37,244,5.01,24.0
2023-02-14 07:58:53,238,4.0,21.2
2023-02-17 15:03:22,50,0.57,5.8
2023-02-17 22:47:17,79,3.39,19.8
2023-02-26 10:12:59,230,2.32,13.5
2023-02-07 18:27:38,100,1.31,13.5
2023-02-10 09:32:55,113,0.88,8.6
2023-02-12 02:37:01,164,0.74,5.8
2023-02-12 16:49:34,246,3.6,21.9
2023-02-01 10:30:26,236,1.18,10.0
2023-02-08 13:21:22,48,2.6,17.0
2023-02-12 17:34:34,164,0.81,7.9
2023-02-20 20:13:26,262,0.97,7.2
2023-02-26 23:12:26,48,1.69,10.7
2023-02-23 10:53:57,163,1.1,9.3
2023-02-10 16:43:40,262,1.12,10.0
2023-02-07 11:48:28,170,2.2,14.9
2023-02-19 03:57:27,158,1.4,8.6
2023-02-18 22:42:31,229,2.2,11.4
2023-02-02 23:19:07,230,7.93,42.2
2023-02-23 14:09:18,263,0.5,6.5
2023-02-03 23:34:56,239,1.2,8.6
2023-02-14 08:28:43,79,2.24,15.6
2023-02-05 11:07:21,100,0.68,7.9
2023-02-20 19:38:11,186,0.9,5.8
2023-02-10 18:29:20,234,0.35,4.4
2023-02-02 00:03:35,230,1.08,7.2
2023-02-01 10:12:02,163,0.91,7.9
2023-02-12 17:59:00,237,2.4,13.5
2023-02-24 10:21:34,113,3.93,28.2
2023-02-10 12:32:09,237,0.97,9.3
2023-02-03 16:26:03,161,1.05,9.3
2023-02-08 06:13:45,48,1.5,10.7
2023-02-09 18:14:18,151,1.32,7.9
2023-02-17 13:22:54,68,1.3,9.3
2023-02-03 11:54:24,229,1.46,10.0
2023-02-19 18:35:43,100,0.78,9.3
2023-02-04 13:54:03,142,3.2,24.0
2023-02-21 00:56:05,132,4.59,19.8
2023-02-05 02:48:08,249,2.3,11.4
2023-02-08 18:04:42,107,3.77,18.4
2023-02-20 17:15:26,170,0.76,9.3
2023-02-02 15:56:52,79,4.52,31.0
2023-02-01 16:13:26,231,0.92,10.7
2023-02-25 15:48:11,68,0.5,4.4
2023-02-07 17:29:36,264,4.5,23.3
2023-02-28 16:19:31,229,4.43,24.0
2023-02-16 14:00:40,140,0.85,7.2
2023-02-02 20:38:20,229,2.57,17.0
2023-02-04 18:35:55,234,1.19,10.7
2023-02-21 19:13:48,75,2.0,12.1
2023-02-03 13:05:59,186,0.53,5.8
2023-02-10 01:08:20,132,19.22,70.0
2023-02-16 13:15:17,162,1.46,21.2
2023-02-20 10:01:21,138,10.8,46.4
2023-02-09 20:38:22,170,1.2,10.0
2023-02-02 18:59:35,100,2.5,20.5
2023-02-17 20:46:34,161,0.94,9.3
2023-02-03 14:57:00,143,3.5,21.9
2023-02-23 22:01:37,229,1.74,9.3
2023-02-15 14:29:37,239,2.03,18.4
2023-02-21 10:48:00,151,4670.35,32.63
2023-02-27 19:10:14,107,1.34,9.3
2023-02-17 21:23:26,231,2.3,13.5
2023-02-16 21:15:20,237,7.5,38.0
2023-02-26 11:59:47,234,1.71,11.4
2023-02-16 14:05:11,162,10.82,47.1
2023-02-22 20:55:22,161,1.7,12.1
2023-02-08 19:25:42,161,2.2,14.2
2023-02-26 12:57:31,132,13.31,61.8
2023-02-11 20:15:00,255,2.82,12.74
2023-02-26 18:48:24,236,4.72,24.0
2023-02-08 17:26:21,170,2.46,17.0
2023-02-13 13:33:57,138,9.0,38.0
2023-02-23 00:18:15,236,1.66,11.4
2023-02-01 15:01:41,100,1.51,12.1
2023-02-16 23:09:24,138,9.3,35.9
2023-02-23 11:35:59,100,1.11,11.4
2023-02-24 21:42:29,113,2.9,19.8
2023-02-13 10:24:09,230,2.36,17.0
2023-02-04 19:37:46,141,0.86,7.2
2023-02-02 15:58:06,161,0.81,7.9
2023-02-23 17:27:18,100,8.3,38.7
2023-02-20 20:47:27,132,22.14,70.0
2023-02-15 12:52:39,164,1.57,17.0
2023-02-20 17:17:51,132,18.4,70.0
2023-02-03 10:00:48,236,1.82,10.7
2023-02-16 21:31:18,132,10.59,47.1
2023-02-21 18:19:03,125,5.49,25.37
2023-02-04 16:59:02,162,1.52,16.3
2023-02-24 09:03:04,236,0.4,5.1
2023-02-15 19:56:28,186,3.86,21.2
2023-02-02 14:23:35,140,3.3,21.2
2023-02-13 21:30:03,230,0.7,7.9
2023-02-14 17:44:58,238,1.0,8.6
2023-02-13 20:00:44,161,1.8,12.8
2023-02-26 15:34:39,237,2.26,13.5
2023-02-25 03:52:14,162,2.21,14.2
2023-02-07 13:34:15,138,22.0,83.5
2023-02-25 16:05:11,151,0.0,5.8
2023-02-17 18:28:41,161,1.62,13.5
2023-02-27 11:33:59,88,5.54,29.6
2023-02-01 20:56:17,234,0.88,6.5
2023-02-15 21:27:51,48,2.4,14.2
2023-02-16 20:22:03,13,1.44,8.6
2023-02-04 16:09:37,237,1.3,10.7
2023-02-10 17:03:01,231,1.18,10.0
2023-02-23 17:33:02,237,2.49,14.2
2023-02-11 00:19:42,79,3.44,24.7
2023-02-10 17:34:16,237,3.21,19.8
2023-02-16 10:48:51,229,0.64,6.5
2023-02-28 16:49:54,125,0.73,6.5
2023-02-05 20:51:17,230,1.22,10.7
2023-02-26 14:28:42,100,1.1,13.5
2023-02-24 21:45:10,238,2.16,12.8
2023-02-10 19:50:25,263,1.28,10.0
2023-02-02 19:23:08,114,1.44,10.7
2023-02-05 18:55:17,186,1.11,15.6
2023-02-11 22:57:18,79,1.79,12.8
2023-02-27 17:17:00,161,2.4,17.0
2023-02-02 19:40:14,43,2.11,14.2
2023-02-13 17:43:30,170,1.31,9.3
2023-02-21 14:43:21,140,3.6,17.0
2023-02-06 09:21:29,230,1.8,12.8
2023-02-03 21:13:49,107,2.6,13.5
2023-02-09 11:11:15,237,0.58,5.8
2023-02-01 21:12:22,142,1.79,11.4
2023-02-23 15:42:19,161,1.15,11.4
2023-02-23 21:59:12,234,1.99,15.6
2023-02-25 23:54:47,132,12.62,61.1
2023-02-09 14:38:03,138,7.53,32.4
2023-02-08 01:14:37,107,2.24,10.7
2023-02-13 09:21:12,170,2.01,14.9
2023-02-25 11:55:10,161,1.66,14.9
2023-02-22 22:11:55,70,2.8,14.9
2023-02-06 15:22:37,237,1.11,9.3
2023-02-01 19:13:04,162,2.32,14.9
2023-02-12 11:27:05,236,0.57,5.1
2023-02-13 09:19:46,141,0.96,7.9
2023-02-10 17:43:41,141,0.72,8.6
2023-02-06 19:37:37,48,1.3,8.6
2023-02-18 19:40:59,68,1.4,10.0
2023-02-15 13:40:18,158,0.75,7.9
2023-02-15 16:34:07,161,2.7,16.3
2023-02-12 22:18:35,141,2.24,12.1
2023-02-21 05:23:08,141,2.9,17.0
2023-02-06 14:32:47,140,1.05,7.9
2023-02-21 12:20:37,237,1.59,13.5
2023-02-02 12:49:13,90,1.1,10.0
2023-02-28 10:44:00,132,16.7,67.4
2023-02-14 09:08:01,162,1.66,12.8
2023-02-13 12:19:02,239,0.6,7.2
2023-02-18 17:34:11,230,1.9,12.8
2023-02-04 23:25:23,79,0.5,5.1
2023-02-22 14:08:51,244,2.01,13.5
2023-02-05 15:58:31,132,18.9,70.0
2023-02-13 14:37:38,162,3.47,28.9
2023-02-24 10:06:56,161,1.3,11.4
2023-02-17 01:02:34,249,0.0,70.0
2023-02-01 05:45:12,100,0.9,6.5
2023-02-04 09:23:28,230,4.01,21.2
2023-02-14 23:49:09,48,2.22,12.8
2023-02-25 12:40:42,233,2.8,19.1
2023-02-24 12:14:36,68,0.72,10.0
2023-02-10 18:17:07,161,1.9,12.8
2023-02-15 16:42:06,48,0.87,9.3
2023-02-27 00:41:54,161,6.5,31.0
2023-02-16 12:49:52,234,0.63,5.8
2023-02-27 07:35:07,25,6.54,21.74
2023-02-09 14:51:49,164,2.48,19.1
2023-02-17 09:55:30,261,5.81,22.71
2023-02-05 17:57:50,237,1.3,8.6
2023-02-16 07:30:43,246,0.0,16.7
2023-02-10 14:09:39,138,10.1,45.0
2023-02-10 19:21:06,170,1.58,14.2
2023-02-28 19:50:56,143,1.49,10.0
2023-02-26 02:46:13,186,6.61,29.6
2023-02-23 22:51:00,132,17.6,70.0
2023-02-25 11:06:18,170,1.26,9.3
2023-02-10 15:03:46,79,0.5,5.1
2023-02-11 17:00:14,236,1.1,7.9
2023-02-01 20:29:49,236,0.9,7.9
2023-02-08 19:55:57,68,1.72,12.8
2023-02-14 11:05:52,263,0.55,7.2
2023-02-06 21:52:53,114,9.01,46.4
2023-02-08 17:47:40,163,0.72,6.5
2023-02-08 22:59:16,113,3.68,21.2
2023-02-23 14:16:13,161,3.04,27.5
2023-02-15 07:33:15,162,2.06,14.2
2023-02-27 09:13:15,48,0.95,7.2
2023-02-09 17:43:02,239,0.8,7.2
2023-02-17 20:06:02,164,1.02,8.6
2023-02-17 16:22:27,236,2.6,17.7
2023-02-11 00:22:57,48,0.75,5.8
2023-02-16 14:37:11,142,2.3,16.3
2023-02-14 11:51:44,163,10.81,48.5
2023-02-03 15:45:03,239,0.72,7.2
2023-02-13 07:22:38,48,2.98,17.0
2023-02-28 16:48:25,138,9.18,39.4
2023-02-26 23:14:45,70,8.2,32.4
2023-02-18 15:45:31,113,2.6,16.3
2023-02-08 22:16:21,236,0.69,6.5
2023-02-05 12:03:19,90,2.84,14.9
2023-02-02 17:57:50,166,1.85,12.8
2023-02-07 11:08:52,237,1.1,12.1
2023-02-14 13:55:25,161,1.1,9.3
2023-02-15 21:27:04,161,0.9,7.9
2023-02-27 15:03:38,236,0.8,10.7
2023-02-24 23:14:15,234,1.9,12.1
2023-02-05 07:52:49,132,17.37,70.0
2023-02-09 15:15:28,69,0.7,15.2
2023-02-01 18:01:06,43,0.5,5.8
2023-02-25 22:36:48,79,5.87,29.6
2023-02-04 15:00:14,164,0.9,9.3
2023-02-08 12:21:39,48,0.88,9.3
2023-02-10 19:09:01,68,3.19,20.5
2023-02-25 18:12:13,107,3.3,21.9
2023-02-09 11:34:33,100,0.9,10.7
2023-02-06 17:38:22,141,0.53,5.1
2023-02-06 08:17:53,164,1.3,8.6
2023-02-14 08:21:22,164,1.85,14.9
2023-02-03 11:21:36,170,0.7,7.2
2023-02-11 16:06:18,239,1.83,13.5
2023-02-04 02:08:16,234,0.56,5.1
2023-02-25 16:16:18,125,3.26,24.0
2023-02-10 17:49:40,141,7.0,33.1
2023-02-18 17:05:21,170,1.66,12.1
2023-02-21 11:15:51,107,1.61,16.3
2023-02-07 20:10:29,107,1.25,10.0
2023-02-14 10:41:25,107,1.95,14.9
2023-02-13 12:40:35,43,1.6,13.5
2023-02-03 00:31:06,70,10.93,42.2
2023-02-26 18:47:35,230,2.1,14.2
2023-02-05 02:20:18,114,1.28,10.7
2023-02-08 19:56:36,186,2.1,12.8
2023-02-16 22:07:15,233,2.56,12.8
2023-02-08 17:53:01,262,1.87,13.5
2023-02-02 16:34:58,141,0.6,5.8
2023-02-24 19:27:58,234,0.99,9.3
2023-02-24 17:02:00,141,1.3,10.0
2023-02-01 16:47:24,43,2.1,15.6
2023-02-21 12:01:36,75,1.05,-7.9
2023-02-14 20:25:00,75,1.95,12.08
2023-02-26 13:57:06,233,9.31,35.9
2023-02-01 23:00:26,249,0.98,7.2
2023-02-15 21:09:38,144,4.97,26.1
2023-02-02 21:58:42,90,0.1,3.0
2023-02-12 10:29:56,141,0.89,6.5
2023-02-21 16:34:55,246,0.83,8.6
2023-02-28 08:07:59,48,3.12,19.8
2023-02-22 10:29:08,234,1.9,12.8
2023-02-10 14:17:13,162,1.63,10.7
2023-02-24 21:16:13,238,1.18,9.3
2023-02-22 09:10:21,137,1.0,13.5
2023-02-25 21:14:04,48,0.6,6.5
2023-02-26 15:01:00,100,0.8,9.3
2023-02-20 16:14:15,113,1.37,13.5
2023-02-25 20:24:52,142,3.69,22.6
2023-02-03 22:52:58,163,1.2,10.0
2023-02-19 12:54:58,239,3.0,18.4
2023-02-28 20:06:28,161,1.1,9.3
2023-02-14 17:10:10,249,3.28,29.6
2023-02-07 21:38:01,107,11.82,46.4
2023-02-18 22:19:27,25,6.18,18.58
2023-02-03 09:52:11,138,8.15,33.8
2023-02-17 08:16:20,162,2.0,12.1
2023-02-20 09:47:03,229,0.69,6.5
2023-02-25 16:12:26,249,1.9,14.2
2023-02-24 17:44:44,100,3.39,19.8
2023-02-26 01:56:25,79,1.25,10.0
2023-02-20 21:11:09,262,1.39,9.3
2023-02-25 10:20:08,48,1.2,10.0
2023-02-21 19:59:21,162,2.72,14.2
2023-02-20 15:41:56,42,9.85,33.37
2023-02-03 00:06:53,233,0.64,5.1
2023-02-11 19:28:41,79,2.27,21.2
2023-02-09 06:09:14,162,1.49,10.0
2023-02-17 20:54:06,161,1.0,7.9
2023-02-08 16:34:56,138,8.92,35.9
2023-02-07 23:00:32,161,3.28,19.1
2023-02-04 01:01:41,113,1.93,12.1
2023-02-24 20:06:51,231,1.3,10.7
2023-02-06 13:58:01,132,16.9,70.0
2023-02-12 22:31:18,186,1.6,11.4
2023-02-09 14:42:31,233,2.08,18.4
2023-02-05 10:38:20,237,4.16,21.2
2023-02-11 12:13:53,236,0.92,7.9
2023-02-03 18:41:43,161,1.2,10.7
2023-02-06 10:22:47,236,1.3,10.7
2023-02-23 09:04:50,236,5.46,26.8
2023-02-28 20:09:15,234,1.31,10.7
2023-02-22 12:11:34,162,1.96,14.9
2023-02-28 18:13:29,162,1.3,10.0
2023-02-20 07:40:38,132,18.6,70.0
2023-02-01 08:04:27,141,1.03,7.9
2023-02-10 21:11:08,231,2.32,15.6
2023-02-03 17:36:56,236,1.54,11.4
2023-02-04 19:14:33,161,1.1,9.3
2023-02-01 15:16:31,262,0.87,8.6
2023-02-21 00:00:35,236,2.54,13.5
2023-02-22 14:02:10,237,1.25,10.0
2023-02-22 08:12:34,236,3.58,20.5
2023-02-02 17:49:49,151,2.83,19.8
2023-02-20 18:33:02,238,2.26,19.1
2023-02-03 21:13:52,239,0.92,7.2
2023-02-24 12:52:16,236,1.07,8.6
2023-02-10 03:13:41,148,7.36,33.1
2023-02-23 22:47:51,237,3.3,18.4
2023-02-06 23:32:46,132,21.6,89.1
2023-02-22 13:34:20,161,2.08,17.7
2023-02-03 16:14:46,161,0.84,7.9
2023-02-06 19:50:27,166,2.67,17.0
2023-02-20 17:41:32,186,4.1,24.7
2023-02-23 15:54:07,13,3.29,17.7
2023-02-15 19:12:31,237,1.77,12.8
2023-02-16 11:21:51,234,1.29,12.1
2023-02-28 07:26:40,239,2.1,12.1
2023-02-24 14:29:13,236,1.21,12.8
2023-02-13 13:29:08,236,2.1,12.1
2023-02-24 19:57:52,48,1.51,8.6
2023-02-10 06:57:59,186,1.2,7.9
2023-02-26 03:58:33,100,1.31,10.7
2023-02-24 10:04:52,48,0.42,4.4
2023-02-27 21:34:27,230,1.32,9.3
2023-02-27 23:12:30,140,3.1,17.0
2023-02-02 17:54:38,48,2.2,14.2
2023-02-28 17:39:38,238,3.73,27.5
2023-02-17 09:15:12,48,1.2,10.0
2023-02-08 20:31:54,246,2.9,19.1
2023-02-22 14:01:40,161,1.03,12.1
2023-02-07 19:21:30,170,1.44,10.7
2023-02-10 13:06:52,137,2.62,17.0
2023-02-26 14:21:55,229,2.15,17.0
2023-02-28 11:59:48,100,1.2,12.8
2023-02-17 23:05:30,79,3.93,25.4
2023-02-05 16:41:34,239,3.4,21.2
2023-02-18 20:22:17,164,1.3,12.1
2023-02-18 14:34:30,234,1.02,8.6
2023-02-07 11:56:27,237,3.69,24.7
2023-02-22 15:23:27,170,0.84,14.2
2023-02-14 07:25:01,68,6.02,38.7
2023-02-21 20:19:57,230,1.92,10.7
2023-02-07 15:39:39,90,1.65,12.1
2023-02-28 16:52:13,70,8.9,35.2
2023-02-09 21:15:34,113,2.0,14.2
2023-02-16 18:24:23,236,1.32,10.0
2023-02-15 18:11:40,114,1.23,8.6
2023-02-25 17:32:50,161,0.9,7.9
2023-02-16 07:14:30,141,2.41,14.2
2023-02-17 02:10:37,90,4.85,25.4
2023-02-04 13:02:34,164,0.94,8.6
2023-02-13 12:21:20,113,1.0,7.9
2023-02-15 05:11:26,237,20.7,100.0
2023-02-18 20:07:23,239,2.39,12.8
2023-02-25 18:08:13,41,0.03,-3.0
2023-02-24 11:19:41,138,8.67,35.2
2023-02-08 06:52:07,263,2.42,14.2
2023-02-24 12:11:13,249,0.81,8.6
2023-02-15 07:01:01,237,3.26,18.4
2023-02-13 21:01:49,237,1.82,9.3
2023-02-24 07:35:35,138,2.32,14.2
2023-02-09 13:55:32,68,1.1,9.3
2023-02-12 20:18:44,263,0.57,5.1
2023-02-18 11:36:33,161,0.9,10.0
2023-02-07 17:11:42,236,1.73,12.1
2023-02-12 10:38:17,143,1.19,10.69
2023-02-20 19:43:26,132,27.28,101.7
2023-02-16 22:27:18,138,10.0,40.8
2023-02-09 06:38:52,48,1.03,9.3
2023-02-15 17:00:29,237,0.68,7.2
2023-02-02 07:13:36,238,4.09,19.1
2023-02-25 21:33:46,246,3.68,26.1
2023-02-17 07:38:16,236,2.55,17.0
2023-02-23 22:51:24,68,1.0,7.9
2023-02-07 16:03:41,234,1.19,9.3
2023-02-12 16:51:20,144,5.97,26.28
2023-02-16 07:23:52,142,1.12,7.2
2023-02-11 15:52:03,246,1.56,9.3
2023-02-06 16:22:34,162,7.12,41.5
2023-02-17 10:45:58,68,2.97,21.9
2023-02-16 21:32:12,161,2.25,13.5
2023-02-04 10:58:47,230,0.36,4.4
2023-02-21 10:39:39,163,3.73,22.6
2023-02-20 04:54:32,137,6.2,25.4
2023-02-01 21:26:19,237,1.2,8.6
2023-02-12 03:42:44,246,6.4,30.3
2023-02-03 18:33:12,141,1.1,10.0
2023-02-24 16:28:53,142,2.55,15.6
2023-02-24 21:38:03,125,0.33,5.1
2023-02-01 18:37:35,79,3.28,21.2
2023-02-13 09:26:26,162,0.87,8.6
2023-02-14 15:49:35,263,1.8,10.7
2023-02-18 10:34:20,170,3.99,23.3
2023-02-18 17:11:33,186,5.21,31.0
2023-02-02 13:42:39,138,11.0,49.9
2023-02-22 11:43:53,236,2.36,19.1
2023-02-03 11:53:08,237,1.13,10.0
2023-02-23 21:59:30,163,1.49,10.0
2023-02-04 19:54:10,90,0.71,6.5
2023-02-27 18:46:21,246,1.1,8.6
2023-02-09 20:18:41,236,0.5,5.1
2023-02-03 00:00:26,144,0.68,5.8
2023-02-21 12:29:42,140,1.2,15.6
2023-02-09 16:59:19,114,1.01,7.9
2023-02-27 14:45:36,4,2.94,17.7
2023-02-10 10:58:08,48,0.66,5.8
2023-02-06 12:25:16,82,12.0,43.5
2023-02-26 00:38:35,230,0.88,8.6
2023-02-28 22:03:28,161,3.01,14.9
2023-02-19 03:17:01,234,2.1,10.7
2023-02-04 19:08:03,144,0.75,7.2
2023-02-07 20:55:28,138,12.17,47.1
2023-02-26 14:08:17,161,14.78,69.5
2023-02-10 08:57:28,132,9.07,38.0
2023-02-19 13:18:51,249,1.75,10.7
2023-02-16 23:18:29,234,2.56,15.07
2023-02-06 10:26:35,138,6.71,30.3
2023-02-03 12:13:08,186,0.79,10.7
2023-02-26 16:38:31,186,1.25,10.0
2023-02-03 14:22:34,238,6.75,33.1
2023-02-08 15:14:26,162,0.95,8.6
2023-02-03 19:05:20,79,1.1,8.6
2023-02-27 13:47:45,79,0.65,8.6
2023-02-19 19:29:21,132,18.7,70.0
2023-02-11 19:40:21,138,10.89,43.6
2023-02-09 12:26:42,141,1.1,10.7
2023-02-01 11:28:32,142,1.49,11.4
2023-02-24 13:33:30,236,3.17,14.9
2023-02-16 22:09:40,237,2.08,12.1
2023-02-23 21:30:14,142,2.28,14.2
2023-02-26 02:09:26,79,0.82,5.8
2023-02-04 12:42:20,163,1.34,10.0
2023-02-13 21:07:40,230,1.2,10.0
2023-02-24 17:29:13,125,1.87,13.5
2023-02-08 19:26:03,229,2.42,12.8
2023-02-16 02:34:59,90,1.8,10.7
2023-02-21 13:11:47,234,2.17,15.6
2023-02-11 02:41:29,141,0.91,6.5
2023-02-16 11:14:57,239,2.0,14.2
2023-02-18 14:23:32,170,1.75,14.2
2023-02-26 03:14:00,114,1.6,11.4
2023-02-02 12:33:47,262,0.76,8.6
2023-02-17 16:27:58,162,3.37,21.2
2023-02-23 20:10:40,170,0.7,7.9
2023-02-13 17:53:19,237,0.75,6.5
2023-02-14 16:28:01,114,2.8,18.4
2023-02-24 10:41:33,70,1.94,13.5
2023-02-21 17:32:04,48,0.75,7.2
2023-02-21 15:26:15,161,0.76,7.9
2023-02-05 11:56:09,107,2.05,10.0
2023-02-06 13:51:38,163,0.53,4.4
2023-02-09 06:04:36,100,0.79,8.6
2023-02-17 18:08:15,236,1.22,7.9
2023-02-08 13:17:59,140,0.85,6.5
2023-02-07 13:36:46,164,1.26,10.7
2023-02-04 11:03:14,236,2.13,14.9
2023-02-04 14:14:12,138,7.15,29.6
2023-02-04 15:08:47,161,0.7,6.5
2023-02-18 10:52:44,230,0.41,5.1
2023-02-12 17:37:24,230,1.0,7.2
2023-02-14 09:01:23,239,2.08,14.9
2023-02-01 04:03:25,231,2.01,14.9
2023-02-12 18:25:24,234,1.96,14.2
2023-02-28 12:29:50,132,5.48,24.7
2023-02-05 22:39:44,132,16.61,61.8
2023-02-02 08:46:09,141,1.15,10.7
2023-02-16 20:15:53,141,2.11,13.5
2023-02-24 18:59:27,163,1.1,7.9
2023-02-24 23:01:03,230,0.4,7.2
2023-02-02 09:50:43,161,0.83,10.7
2023-02-12 22:00:42,42,6.69,25.44
2023-02-28 17:43:50,263,1.92,13.5
2023-02-10 19:45:22,163,0.79,10.0
2023-02-21 16:13:13,237,1.23,7.9
2023-02-14 15:41:35,238,2.06,18.4
2023-02-03 13:49:28,143,2.0,10.7
2023-02-10 22:15:34,144,1.1,7.9
2023-02-15 10:30:58,186,1.69,15.6
2023-02-13 12:49:38,263,2.39,15.6
2023-02-24 17:46:04,161,3.71,18.4
