tpep_pickup_datetime,PULocationID,trip_distance,fare_amount
2023-01-07 19:11:23,137,5.79,26.8
2023-01-13 20:07:18,164,1.0,10.7
2023-01-19 08:10:41,237,0.4,5.8
2023-01-27 16:06:20,246,1.39,14.9
2023-01-12 16:59:07,161,3.76,28.2
2023-01-30 08:17:45,237,1.6,11.4
2023-01-02 15:30:46,137,0.6,5.1
2023-01-11 17:05:51,239,1.91,14.9
2023-01-28 19:06:58,234,2.12,19.8
2023-01-12 18:51:12,237,1.01,8.6
2023-01-20 17:45:37,100,1.1,9.3
2023-01-17 09:33:32,141,2.08,14.2
2023-01-05 14:49:33,113,4.3,26.8
2023-01-29 09:23:56,138,11.36,45.7
2023-01-29 17:57:21,132,16.87,70.0
2023-01-25 12:43:08,239,1.2,10.0
2023-01-05 10:32:15,143,2.22,14.9
2023-01-09 19:55:30,161,1.58,11.4
2023-01-05 08:39:51,236,0.53,5.1
2023-01-05 10:49:10,186,0.9,9.3
2023-01-16 14:36:56,163,1.19,9.3
2023-01-12 22:32:48,249,1.42,7.9
2023-01-20 13:35:25,143,0.65,-5.8
2023-01-19 13:13:38,163,3.45,24.0
2023-01-20 08:58:20,140,1.5,9.3
2023-01-04 06:57:00,186,1.7,10.7
2023-01-18 17:16:46,234,2.0,14.2
2023-01-09 16:20:21,107,1.4,10.0
2023-01-30 20:42:43,230,0.62,5.1
2023-01-11 12:23:04,229,1.56,11.4
2023-01-27 20:57:23,163,1.0,9.3
2023-01-25 21:18:10,211,1.4,10.0
2023-01-18 12:11:46,179,0.3,4.4
2023-01-16 10:43:29,230,1.58,9.3
2023-01-14 14:01:26,263,1.5,8.6
2023-01-11 06:33:19,100,2.77,14.2
2023-01-10 19:27:14,236,2.07,10.7
2023-01-20 08:49:48,140,3.14,20.94
2023-01-10 14:58:22,137,1.0,10.7
2023-01-05 21:04:21,137,1.83,12.1
2023-01-19 22:32:01,239,2.3,14.2
2023-01-01 12:53:42,130,0.0,42.5
2023-01-07 11:07:59,100,2.0,13.5
2023-01-08 09:50:25,263,0.69,5.1
2023-01-23 08:26:14,166,2.29,14.2
2023-01-25 21:42:53,132,11.29,44.3
2023-01-15 10:26:13,100,2.4,14.2
2023-01-02 17:56:35,163,2.62,12.8
2023-01-30 08:57:37,72,1.4,17.5
2023-01-24 23:15:31,249,1.07,8.6
2023-01-08 05:36:41,164,16.83,70.0
2023-01-24 19:12:16,230,2.45,16.3
2023-01-30 17:30:52,170,1.6,12.1
2023-01-05 10:50:47,141,0.7,7.9
2023-01-29 12:56:23,100,0.35,4.4
2023-01-06 15:44:58,140,0.6,5.1
2023-01-16 18:50:22,246,1.6,10.7
2023-01-24 11:29:32,238,1.1,7.9
2023-01-25 20:17:25,90,0.77,6.5
2023-01-17 16:27:40,138,9.39,40.1
2023-01-31 19:28:24,236,2.58,14.2
2023-01-28 15:19:48,233,10.37,42.2
2023-01-04 13:20:56,140,8.72,35.2
2023-01-06 08:26:46,236,3.5,19.8
2023-01-15 20:34:55,164,3.5,19.13
2023-01-20 01:05:08,48,0.9,5.8
2023-01-19 10:25:27,237,1.2,10.0
2023-01-24 20:33:38,13,1.24,10.0
2023-01-07 00:42:44,186,1.4,9.3
2023-01-02 16:52:30,234,1.65,11.4
2023-01-27 13:26:54,50,1.72,12.8
2023-01-06 22:09:34,161,1.76,9.3
2023-01-23 09:57:00,162,1.1,8.6
2023-01-18 15:29:40,48,6.35,28.9
2023-01-12 22:23:24,81,0.0,41.2
2023-01-16 19:43:21,239,3.35,19.1
2023-01-22 10:35:43,230,2.17,12.1
2023-01-26 20:16:53,161,2.67,16.3
2023-01-06 14:39:24,138,13.09,54.1
2023-01-23 13:02:27,142,1.2,10.0
2023-01-17 11:54:24,161,0.5,5.8
2023-01-23 08:54:58,162,5.32,22.6
2023-01-17 14:35:19,239,2.23,19.1
2023-01-31 20:55:54,230,3.64,20.5
2023-01-21 16:19:00,249,8.5,43.6
2023-01-08 23:44:43,186,3.98,22.6
2023-01-07 18:00:41,186,2.23,20.5
2023-01-15 17:22:16,140,1.62,10.7
2023-01-06 18:58:54,138,12.51,51.3
2023-01-18 08:59:26,13,2.2,12.8
2023-01-09 19:54:27,246,2.21,12.8
2023-01-11 21:09:11,114,5.87,27.5
2023-01-15 03:30:44,211,1.4,8.6
2023-01-05 17:40:06,161,0.68,7.2
2023-01-18 19:24:40,234,1.59,11.4
2023-01-04 10:01:28,239,1.7,14.2
2023-01-10 11:32:24,237,1.24,12.1
2023-01-18 14:33:40,142,1.7,11.4
2023-01-22 17:14:33,137,1.86,11.4
2023-01-14 02:21:49,148,1.61,10.7
2023-01-20 11:16:54,263,2.77,21.2
2023-01-04 02:09:19,229,2.4,11.4
2023-01-08 12:38:36,186,3.67,20.5
2023-01-12 17:44:39,163,2.17,17.7
2023-01-24 05:19:57,232,0.0,39.5
2023-01-26 19:27:43,162,2.17,14.9
2023-01-25 22:36:38,113,2.97,18.71
2023-01-19 10:49:29,264,9.04,42.9
2023-01-10 15:41:17,236,1.42,11.4
2023-01-11 20:24:54,79,1.2,8.6
2023-01-15 00:18:00,231,5.92,28.2
2023-01-09 13:27:40,237,4.74,26.8
2023-01-18 20:00:43,239,1.5,11.4
2023-01-22 11:47:13,24,5.51,25.4
2023-01-11 21:15:57,161,1.03,9.3
2023-01-07 21:32:13,161,1.79,13.5
2023-01-31 21:07:22,233,1.06,7.2
2023-01-16 18:17:02,237,2.1,12.1
2023-01-28 21:57:14,209,1.96,15.6
2023-01-26 21:55:55,45,3.02,17.7
2023-01-31 18:43:18,162,2.07,13.5
2023-01-11 08:35:48,141,1.99,15.6
2023-01-28 21:01:14,161,0.7,6.5
2023-01-30 14:10:31,138,26.1,100.0
2023-01-31 22:42:18,263,2.5,13.5
2023-01-26 22:27:47,140,2.0,10.0
2023-01-25 20:33:33,229,3.33,18.4
2023-01-01 01:16:36,75,1.0,7.2
2023-01-19 14:21:39,163,1.43,10.7
2023-01-08 03:30:51,249,2.74,14.9
2023-01-14 09:21:32,48,0.5,5.1
2023-01-30 16:50:33,161,0.3,5.1
2023-01-26 21:59:21,186,3.72,21.9
2023-01-04 00:16:53,132,21.74,70.0
2023-01-25 22:51:14,211,3.51,18.4
2023-01-26 15:35:02,236,1.0,8.6
2023-01-10 19:19:08,140,3.9,19.1
2023-01-09 08:32:44,230,1.6,10.7
2023-01-23 19:04:18,264,0.96,8.6
2023-01-26 08:56:03,163,1.3,10.0
2023-01-11 16:30:42,132,4.2,21.2
2023-01-22 13:06:07,164,1.63,12.1
2023-01-02 19:16:59,162,1.66,10.0
2023-01-16 20:12:16,162,0.08,3.7
2023-01-25 20:59:00,161,2.25,15.16
2023-01-04 11:24:50,100,17.65,89.5
2023-01-12 11:49:58,263,0.57,5.8
2023-01-04 19:23:31,236,8.9,37.3
2023-01-23 15:54:56,230,3.48,19.1
2023-01-28 16:36:01,48,1.5,10.7
2023-01-18 21:55:15,163,1.04,8.6
2023-01-26 12:06:51,229,2.03,12.1
2023-01-10 16:12:45,239,1.08,8.6
2023-01-20 23:10:27,211,4.64,26.8
2023-01-29 16:32:46,234,3.0,17.0
2023-01-06 17:03:52,233,0.5,5.8
2023-01-14 01:03:24,68,3.09,15.6
2023-01-01 01:40:43,170,0.37,5.1
2023-01-13 07:12:04,132,18.25,70.0
2023-01-01 02:21:55,234,3.87,21.2
2023-01-22 22:03:28,138,10.26,42.9
2023-01-23 17:04:41,132,18.74,74.4
2023-01-31 17:12:50,233,1.26,12.8
2023-01-03 16:43:53,234,3.2,21.9
2023-01-21 03:13:53,79,5.28,26.1
2023-01-28 01:43:55,148,0.55,15.21
2023-01-20 23:54:34,43,5.73,25.4
2023-01-08 18:08:02,229,0.47,5.8
2023-01-15 11:16:42,186,3.1,17.0
2023-01-11 06:49:53,239,2.0,11.4
2023-01-04 18:23:35,90,0.5,5.1
2023-01-19 10:12:19,170,1.66,13.5
2023-01-24 21:18:42,162,4.37,24.7
2023-01-24 23:07:14,229,0.93,-6.5
2023-01-17 17:16:43,230,3.85,22.6
2023-01-26 12:06:43,237,2.25,12.8
2023-01-24 12:26:35,233,1.73,15.6
2023-01-21 21:16:20,263,4.06,24.7
2023-01-19 17:13:59,75,0.05,70.0
2023-01-20 21:21:40,239,0.31,5.1
2023-01-20 20:41:07,237,2.76,17.7
2023-01-12 11:29:34,90,1.8,21.2
2023-01-12 23:05:10,48,3.85,21.2
2023-01-06 16:18:33,163,1.86,11.4
2023-01-08 14:38:30,237,2.07,15.6
2023-01-31 18:55:08,229,1.3,7.9
2023-01-01 00:50:34,239,2.07,12.8
2023-01-25 20:55:30,142,2.29,15.6
2023-01-27 08:22:09,141,3.0,16.3
2023-01-19 16:22:16,87,4.87,36.6
2023-01-26 20:13:15,107,2.12,14.9
2023-01-20 17:07:38,43,2.4,12.8
2023-01-20 20:43:30,142,2.5,16.3
2023-01-03 18:07:08,142,1.91,10.7
2023-01-03 07:36:52,132,29.4,70.0
2023-01-28 21:57:44,186,1.23,7.9
2023-01-18 14:17:22,162,1.86,14.2
2023-01-02 21:21:07,229,1.31,10.0
2023-01-14 22:30:26,236,1.89,12.1
2023-01-10 19:38:16,68,4.8,22.6
2023-01-10 13:17:32,132,20.73,70.0
2023-01-21 22:47:06,231,4.11,26.1
2023-01-31 19:19:54,239,0.9,7.2
2023-01-31 19:56:25,33,2.17,13.5
2023-01-11 10:39:41,233,3.08,16.3
2023-01-11 18:39:49,162,0.59,5.1
2023-01-13 14:12:05,161,1.86,13.5
2023-01-07 13:32:31,239,0.3,5.1
2023-01-11 16:04:10,142,1.0,7.2
2023-01-17 17:25:33,151,0.0,0.0
2023-01-01 19:38:54,211,4.2,20.5
2023-01-29 02:30:28,36,12.35,47.32
2023-01-27 16:52:07,142,2.15,12.1
2023-01-21 02:36:42,148,2.12,12.8
2023-01-18 18:10:36,13,3.73,21.2
2023-01-16 00:02:31,249,1.0,7.2
2023-01-27 00:12:12,249,1.76,11.4
2023-01-29 23:30:20,233,0.87,5.8
2023-01-11 10:41:20,113,1.1,9.3
2023-01-27 14:59:19,107,2.3,14.2
2023-01-20 12:30:20,138,10.8,46.4
2023-01-01 13:37:54,234,1.57,10.7
2023-01-25 11:50:34,170,0.42,4.4
2023-01-03 08:33:58,162,0.8,6.5
2023-01-03 13:49:47,264,1.13,14.9
2023-01-05 21:14:22,239,2.2,14.2
2023-01-18 21:54:01,239,2.6,14.2
2023-01-21 21:27:38,48,1.9,12.1
2023-01-10 13:12:44,231,3.93,21.2
2023-01-16 21:36:53,161,4.7,22.6
2023-01-15 12:18:19,43,3.59,17.0
2023-01-09 18:04:01,100,3.52,18.4
2023-01-06 14:55:56,170,2.28,17.0
2023-01-14 12:48:59,234,2.06,12.8
2023-01-28 12:16:58,140,2.34,14.9
2023-01-27 23:58:44,265,0.0,50.0
2023-01-06 01:30:29,48,2.03,11.4
2023-01-17 13:24:13,161,1.05,12.1
2023-01-23 14:07:30,249,2.17,14.2
2023-01-29 14:38:35,132,15.34,63.9
2023-01-30 18:37:34,233,1.2,8.6
2023-01-28 18:40:50,68,3.38,19.8
2023-01-27 21:27:00,107,0.2,3.7
2023-01-26 07:41:56,68,3.3,17.0
2023-01-25 20:13:04,107,12.2,49.9
2023-01-05 18:17:18,141,2.9,15.6
2023-01-16 13:12:32,148,3.93,22.6
2023-01-20 18:30:50,163,0.78,8.6
2023-01-21 19:37:09,68,3.6,19.8
2023-01-06 19:57:59,87,4.22,19.8
2023-01-31 14:07:58,234,1.55,17.7
2023-01-07 11:06:14,186,0.72,7.2
2023-01-27 12:12:32,236,0.94,10.0
2023-01-11 17:10:17,161,2.26,14.9
2023-01-29 00:02:14,137,3.17,16.3
2023-01-21 20:55:32,48,2.3,14.9
2023-01-27 09:40:16,142,1.04,10.7
2023-01-08 22:40:23,162,1.84,10.7
2023-01-16 15:50:11,263,2.5,14.9
2023-01-10 09:28:32,142,1.59,11.4
2023-01-11 16:51:34,229,7.37,33.1
2023-01-17 20:39:23,48,2.27,13.5
2023-01-29 13:36:39,236,2.44,13.5
2023-01-28 09:02:33,75,2.4,12.8
2023-01-14 09:13:25,161,4.6,21.2
2023-01-20 10:07:34,237,0.9,7.2
2023-01-24 10:35:58,138,11.34,47.8
2023-01-07 08:32:42,107,5.39,24.7
2023-01-02 22:08:35,256,8.8,100.0
2023-01-23 20:38:03,261,2.3,12.1
2023-01-06 15:47:15,132,20.0,76.5
2023-01-30 23:42:52,211,0.95,6.5
2023-01-03 18:15:10,239,0.81,7.2
2023-01-19 14:29:00,162,14.22,70.0
2023-01-24 19:37:15,162,2.3,14.9
2023-01-14 12:04:04,263,0.55,5.8
2023-01-23 12:42:57,161,0.88,7.9
2023-01-24 19:22:09,236,1.45,10.0
2023-01-31 23:52:36,162,2.0,12.1
2023-01-04 14:00:42,90,0.86,7.2
2023-01-04 20:17:40,230,1.68,11.4
2023-01-29 01:33:16,246,3.21,18.4
2023-01-25 18:58:57,132,2.15,10.7
2023-01-16 00:05:02,138,9.97,39.4
2023-01-14 12:24:57,163,2.71,14.9
2023-01-31 21:43:30,231,1.81,10.0
2023-01-07 03:02:36,263,1.27,7.2
2023-01-28 13:04:23,236,0.93,7.2
2023-01-19 12:41:07,138,10.4,45.0
2023-01-01 01:10:36,90,8.77,40.1
2023-01-21 22:32:26,113,4.33,23.3
2023-01-04 12:52:22,261,0.0,100.0
2023-01-17 22:15:02,142,2.13,14.2
2023-01-28 16:35:27,211,1.02,10.0
2023-01-24 08:41:58,79,2.62,17.0
2023-01-11 12:53:32,107,0.7,5.1
2023-01-07 18:41:23,116,2.8,14.9
2023-01-31 16:23:56,239,1.93,12.8
2023-01-11 11:49:20,231,0.71,5.1
2023-01-11 23:12:00,234,5.07,24.0
2023-01-21 15:29:21,249,4.0,21.9
2023-01-18 13:37:36,162,1.1,8.6
2023-01-31 23:49:00,79,1.38,10.7
2023-01-30 21:11:31,231,2.3,12.8
2023-01-15 15:28:56,161,0.75,7.2
2023-01-21 16:29:40,237,2.56,14.2
2023-01-20 17:41:41,211,3.1,18.4
2023-01-08 01:22:29,79,2.24,14.9
2023-01-27 17:24:21,142,1.1,7.2
2023-01-15 18:41:23,70,10.98,45.0
2023-01-12 06:47:15,186,1.89,12.8
2023-01-30 11:02:16,113,4.93,28.2
2023-01-15 08:10:18,236,0.5,5.1
2023-01-04 22:54:56,249,1.58,10.7
2023-01-24 09:06:30,90,2.26,14.9
2023-01-28 21:19:20,170,0.79,6.5
2023-01-20 17:52:01,230,4.26,26.8
2023-01-15 11:26:22,125,10.4,42.9
2023-01-01 22:27:48,132,20.94,70.0
2023-01-25 12:40:27,48,2.74,16.3
2023-01-02 19:52:30,138,7.57,30.3
2023-01-17 13:35:10,43,1.37,8.6
2023-01-11 22:00:47,161,4.48,24.0
2023-01-24 10:18:00,263,1.02,12.8
2023-01-06 15:38:10,237,1.97,16.3
2023-01-01 22:53:11,234,1.48,19.1
2023-01-19 20:23:59,138,7.82,31.0
2023-01-11 17:04:01,43,2.83,21.2
2023-01-30 10:04:41,138,12.81,52.7
2023-01-25 19:04:44,141,1.27,10.0
2023-01-22 00:10:32,229,1.55,11.4
2023-01-06 17:46:30,132,12.91,63.2
2023-01-12 23:14:09,234,0.77,5.8
2023-01-24 14:19:37,162,0.3,5.1
2023-01-31 08:21:06,231,0.59,8.6
2023-01-11 15:58:53,237,0.85,8.6
2023-01-15 13:20:34,236,0.64,5.1
2023-01-21 10:26:24,237,1.13,8.6
2023-01-22 00:42:14,125,1.39,12.1
2023-01-16 20:09:11,162,0.6,5.1
2023-01-25 07:39:56,262,1.26,9.3
2023-01-13 16:14:59,233,1.49,9.3
2023-01-22 12:55:34,161,0.76,6.5
2023-01-08 12:34:47,141,0.64,5.1
2023-01-14 15:06:36,43,2.5,14.9
2023-01-09 18:55:13,163,1.52,10.7
2023-01-30 14:28:39,239,1.33,10.7
2023-01-10 21:52:46,113,5.3,26.1
2023-01-12 13:14:10,231,1.9,13.5
2023-01-27 03:04:24,90,7.37,32.4
2023-01-11 11:55:58,186,1.52,10.0
2023-01-20 23:24:03,79,0.61,5.8
2023-01-04 17:23:46,162,2.09,14.9
2023-01-30 09:14:31,262,2.9,17.0
2023-01-07 23:44:27,79,5.45,28.2
2023-01-18 05:36:25,141,2.43,12.1
2023-01-26 23:23:44,48,7.2,32.4
2023-01-28 11:55:36,186,0.77,10.7
2023-01-07 11:44:35,163,1.8,12.8
2023-01-28 17:56:11,113,1.2,10.7
2023-01-20 17:47:47,162,0.65,7.2
2023-01-28 20:52:50,186,1.83,14.9
2023-01-24 09:09:42,237,0.6,7.9
2023-01-14 09:40:22,237,0.9,5.8
2023-01-29 17:20:58,68,1.01,10.0
2023-01-28 17:06:32,236,2.26,17.7
2023-01-18 21:00:06,170,2.18,14.2
2023-01-25 15:05:08,100,0.93,10.7
2023-01-25 08:47:31,78,20.9,53.5
2023-01-10 14:00:02,141,0.9,8.6
2023-01-29 00:02:34,249,7.5,37.3
2023-01-23 19:25:26,79,2.88,17.7
2023-01-27 20:11:11,234,1.65,14.2
2023-01-19 18:40:08,239,1.05,9.3
2023-01-30 16:57:58,186,0.55,5.1
2023-01-03 07:41:36,236,1.96,10.0
2023-01-11 17:22:07,238,1.2,9.3
2023-01-21 19:43:15,162,0.44,5.1
2023-01-26 17:52:44,234,1.34,10.7
2023-01-02 14:10:45,93,14.62,70.0
2023-01-07 20:06:00,141,2.35,12.8
2023-01-16 18:32:34,237,1.17,7.2
2023-01-09 19:56:41,234,1.49,11.4
2023-01-11 11:05:08,236,4.34,35.9
2023-01-05 10:05:17,233,3.29,24.7
2023-01-14 00:50:19,263,0.88,6.5
2023-01-17 10:04:33,246,2.95,19.1
2023-01-04 16:09:26,90,0.73,6.5
2023-01-10 19:35:19,170,1.28,10.0
2023-01-11 20:34:46,229,3.47,19.8
2023-01-08 20:14:04,237,5.7,37.3
2023-01-22 10:48:16,186,1.88,12.8
2023-01-21 23:32:14,148,4.37,20.5
2023-01-02 21:23:39,161,7.72,-34.5
2023-01-05 08:57:23,107,1.03,7.9
2023-01-09 22:33:22,100,1.43,10.7
2023-01-11 17:52:25,230,1.89,14.2
2023-01-19 00:23:52,48,6.32,26.8
2023-01-08 13:04:59,132,21.19,70.0
2023-01-11 04:27:49,141,2.26,14.2
2023-01-20 21:29:28,148,8.1,33.8
2023-01-09 15:26:57,142,3.29,18.4
2023-01-05 18:51:00,161,3.2,19.1
2023-01-22 01:45:55,107,1.82,14.2
2023-01-07 09:19:31,50,1.87,10.0
2023-01-22 18:38:55,132,18.68,73.7
2023-01-14 03:21:00,230,3.9,19.1
2023-01-19 06:21:51,161,0.0,70.0
2023-01-22 01:31:41,79,3.67,17.7
2023-01-31 15:25:17,43,1.6,22.6
2023-01-15 00:22:30,142,0.45,5.8
2023-01-24 22:46:25,162,0.84,6.5
2023-01-08 10:44:48,262,8.15,32.4
2023-01-18 13:18:37,132,17.5,70.0
2023-01-17 08:21:39,161,0.47,7.9
2023-01-25 17:23:44,162,1.18,17.7
2023-01-15 01:42:58,264,5.28,24.7
2023-01-19 19:15:17,132,3.69,15.6
2023-01-31 15:20:31,209,1.98,13.5
2023-01-23 10:17:02,164,9.68,45.0
2023-01-29 12:08:23,237,1.4,11.4
2023-01-10 23:29:30,48,0.0,14.2
2023-01-26 15:26:00,237,0.46,4.4
2023-01-19 15:45:04,151,2.27,17.7
2023-01-22 17:40:36,236,2.04,12.1
2023-01-09 15:01:40,237,1.52,11.4
2023-01-04 17:05:04,140,5.17,33.1
2023-01-02 19:54:03,186,3.34,16.3
2023-01-23 17:59:46,229,0.9,10.0
2023-01-26 23:44:35,74,4.2,24.7
2023-01-03 16:23:25,236,0.69,6.5
2023-01-17 17:15:39,237,0.54,5.8
2023-01-26 22:34:12,249,0.96,7.9
2023-01-16 15:36:46,170,1.92,13.5
2023-01-19 16:47:24,262,0.4,6.5
2023-01-04 10:42:22,143,2.16,14.9
2023-01-28 09:28:36,43,0.99,7.9
2023-01-20 12:35:12,238,3.6,21.2
2023-01-26 20:37:52,229,1.33,7.9
2023-01-11 10:59:16,42,7.3,30.5
2023-01-23 09:46:28,161,2.0,14.9
2023-01-09 09:20:49,170,0.63,5.8
2023-01-29 15:55:44,239,10.83,43.6
2023-01-10 07:35:12,209,5.17,25.4
2023-01-13 08:45:03,229,2.76,15.6
2023-01-30 22:23:03,162,2.7,14.2
2023-01-11 15:21:21,264,1.15,8.6
2023-01-14 04:25:01,148,4.69,19.8
2023-01-30 20:17:37,262,3.59,17.0
2023-01-27 17:50:02,230,1.0,8.6
2023-01-26 12:25:43,68,2.16,21.2
2023-01-26 07:47:59,234,0.9,6.5
2023-01-17 12:47:38,186,0.91,8.6
2023-01-14 15:43:41,170,3.2,19.1
2023-01-31 12:06:31,161,1.89,14.2
2023-01-07 15:09:10,132,17.16,70.0
2023-01-26 18:20:42,132,12.79,66.7
2023-01-09 11:02:43,249,0.73,7.9
2023-01-18 14:48:38,141,0.93,10.0
2023-01-04 23:48:23,170,2.59,12.8
2023-01-12 18:39:24,264,2.01,14.2
2023-01-10 14:18:24,163,3.1,17.0
2023-01-29 11:24:02,238,3.29,20.5
2023-01-25 23:36:47,132,10.34,40.1
2023-01-14 20:26:56,229,2.24,12.1
2023-01-04 23:28:03,239,2.59,14.9
2023-01-01 05:18:06,264,4.49,21.9
2023-01-05 09:11:17,209,4.37,21.9
2023-01-31 23:48:49,170,0.3,5.1
2023-01-11 15:08:32,137,2.9,17.0
2023-01-27 19:32:10,68,1.39,9.3
2023-01-31 06:35:35,239,2.01,12.1
2023-01-15 02:27:17,158,1.03,7.9
2023-01-05 22:20:28,164,3.96,19.1
2023-01-26 12:04:57,161,0.62,7.9
2023-01-09 16:50:02,75,3.1,20.5
2023-01-11 23:04:16,114,1.47,7.9
2023-01-18 20:22:05,162,1.09,8.6
2023-01-03 09:21:44,236,2.5,14.9
2023-01-31 17:03:07,142,2.18,14.9
2023-01-26 03:30:42,186,0.0,3.0
2023-01-03 13:50:26,100,17.05,70.0
2023-01-08 10:34:03,138,16.3,61.8
2023-01-12 08:04:06,68,1.2,12.1
2023-01-21 14:41:04,113,0.37,4.4
2023-01-21 18:20:27,236,7.2,38.0
2023-01-13 07:09:36,238,4.09,19.1
2023-01-07 15:16:03,161,0.77,11.4
2023-01-06 08:41:52,152,1.09,7.9
2023-01-10 08:56:23,100,1.88,12.1
2023-01-09 14:32:43,132,18.74,70.0
2023-01-14 21:46:15,164,1.4,12.1
2023-01-05 08:22:53,236,2.93,24.0
2023-01-26 23:42:16,166,1.26,8.6
2023-01-10 17:22:16,161,2.7,17.0
2023-01-12 15:03:56,233,1.88,13.5
2023-01-30 15:07:52,236,1.4,13.5
2023-01-25 09:02:57,186,1.6,14.9
2023-01-11 17:00:19,158,1.93,12.8
2023-01-07 11:25:21,249,4.44,22.6
2023-01-30 08:43:31,236,1.78,15.6
2023-01-09 17:08:29,163,3.03,19.1
2023-01-23 20:21:16,132,6.73,28.9
2023-01-26 15:04:36,264,12.05,31.7
2023-01-22 20:18:22,138,9.75,48.5
2023-01-30 00:05:54,234,2.0,11.4
2023-01-24 22:23:57,164,2.73,16.3
2023-01-02 10:33:33,234,2.12,12.8
2023-01-03 18:31:52,142,1.68,8.6
2023-01-12 17:03:36,79,1.22,8.6
2023-01-27 18:37:59,74,3.21,19.8
2023-01-15 12:49:16,48,3.46,21.9
2023-01-11 10:34:26,236,3.62,22.6
2023-01-19 12:40:41,237,1.67,12.8
2023-01-13 17:32:02,164,2.35,19.1
2023-01-17 15:33:55,50,3.0,18.4
2023-01-09 14:13:12,161,1.65,12.42
2023-01-02 19:19:25,239,1.51,10.7
2023-01-25 18:16:08,140,7.24,33.8
2023-01-09 09:12:26,186,1.3,10.0
2023-01-20 17:59:14,161,2.14,14.2
2023-01-27 22:51:23,164,1.28,10.0
2023-01-22 11:04:53,142,17.37,86.7
2023-01-25 18:37:11,164,0.68,7.2
2023-01-15 11:19:20,236,1.32,8.6
2023-01-14 21:17:41,90,1.11,10.7
2023-01-25 17:47:45,68,3.1,17.7
2023-01-07 00:04:25,233,1.43,10.7
2023-01-01 13:03:16,237,1.26,10.0
2023-01-23 13:04:46,107,0.52,7.2
2023-01-30 14:04:18,43,1.94,12.1
2023-01-06 09:49:27,132,46.79,175.0
2023-01-01 11:33:09,48,1.6,12.1
2023-01-22 02:35:06,158,0.55,6.5
2023-01-21 20:52:43,43,0.83,5.8
2023-01-02 03:29:10,43,0.81,6.5
2023-01-11 16:15:27,233,1.81,11.4
2023-01-10 09:17:33,224,1.0,10.0
2023-01-18 23:05:03,142,1.34,8.6
2023-01-27 16:35:24,234,5.0,31.0
2023-01-18 11:22:18,43,1.33,10.0
2023-01-26 09:23:33,140,3.28,19.8
2023-01-04 20:54:37,236,2.06,12.1
2023-01-14 10:25:47,237,2.83,18.4
2023-01-06 16:10:41,164,1.49,10.7
2023-01-05 17:49:27,233,0.89,8.6
2023-01-05 11:18:26,186,0.6,13.5
2023-01-11 09:49:59,137,0.8,6.5
2023-01-21 08:54:49,140,4.88,22.6
2023-01-20 14:53:01,68,1.56,14.9
2023-01-10 22:45:59,142,2.1,12.1
2023-01-28 18:37:32,162,0.78,5.8
2023-01-17 13:52:10,170,1.75,12.1
2023-01-22 19:34:36,186,3.32,18.4
2023-01-04 08:16:26,234,0.0,33.69
2023-01-23 05:21:12,132,20.3,75.8
2023-01-27 11:37:55,229,2.78,18.4
2023-01-09 18:38:27,140,1.95,11.4
2023-01-24 09:45:19,162,2.11,16.3
2023-01-23 08:25:37,140,1.36,10.0
2023-01-19 15:27:44,132,13.71,84.2
2023-01-19 02:05:28,246,1.72,11.4
2023-01-15 18:25:04,100,0.24,4.4
2023-01-10 14:16:57,237,5.8,30.3
2023-01-13 16:18:40,236,0.87,7.9
2023-01-23 15:33:43,144,2.61,17.7
2023-01-06 20:22:28,142,2.7,12.8
2023-01-11 23:51:29,70,9.7,38.7
2023-01-02 22:56:08,48,1.99,12.1
2023-01-18 22:09:11,161,1.51,10.0
2023-01-24 12:04:28,162,1.1,14.2
2023-01-19 09:44:26,161,0.9,8.6
2023-01-28 02:27:36,107,5.1,23.3
2023-01-10 11:02:13,162,2.54,19.8
2023-01-05 08:29:26,233,1.43,11.4
2023-01-29 11:55:26,186,1.85,11.4
2023-01-16 15:23:17,246,1.4,10.7
2023-01-14 16:51:24,144,3.42,31.7
2023-01-12 12:01:45,151,1.08,9.3
2023-01-13 13:30:51,161,11.2,46.4
2023-01-25 22:31:50,236,1.9,12.1
2023-01-02 20:20:16,170,1.9,12.1
2023-01-23 15:21:21,68,0.98,8.6
2023-01-30 22:40:01,79,3.53,16.3
2023-01-27 13:55:48,237,0.34,5.1
2023-01-21 16:36:53,163,1.15,9.3
2023-01-11 23:43:52,68,0.57,5.8
2023-01-22 12:44:59,236,1.7,8.6
2023-01-17 08:44:34,143,1.1,7.9
2023-01-21 10:28:51,132,18.62,69.5
2023-01-13 15:23:17,141,2.41,19.8
2023-01-11 15:58:19,141,0.46,4.4
2023-01-18 13:33:18,236,1.0,8.6
2023-01-19 16:55:15,114,1.55,13.5
2023-01-24 19:49:05,261,0.7,5.8
2023-01-25 18:05:55,161,0.92,8.6
2023-01-11 13:33:38,142,1.21,12.1
2023-01-21 22:44:16,132,4.99,21.9
2023-01-10 13:30:20,162,3.48,19.8
2023-01-09 17:58:30,264,1.39,9.3
2023-01-17 11:53:53,140,2.08,14.9
2023-01-23 18:04:14,48,1.62,9.3
2023-01-07 13:12:31,48,0.79,7.2
2023-01-27 07:33:34,10,13.68,70.0
2023-01-30 22:09:39,231,2.63,12.8
2023-01-10 14:17:28,229,1.23,9.3
2023-01-10 15:39:46,230,3.8,20.5
